level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3177	4576	-1	
2	1	1	0	0	0	287	503	2473	3880	-1	
3	1	1	1	0	0	287	503	2473	3880	-1	
4	1	1	1	1	0	363	503	2264	235	-1	
5	1	1	1	1	1	363	559	140	70	93.589012	笔画
5	1	1	1	1	2	626	508	145	66	95.117516	汉字
5	1	1	1	1	3	832	499	38	99	89.015518	|
5	1	1	1	1	4	907	506	143	71	90.083740	拼音
5	1	1	1	1	5	1150	508	555	72	22.465736	eA)
5	1	1	1	1	6	1792	507	99	225	52.062889	a
5	1	1	1	1	7	1968	503	21	235	21.636780	|
5	1	1	1	1	8	2331	514	70	72	77.892410	fe
5	1	1	1	1	9	2560	530	67	54	51.517891	iE
4	1	1	1	2	0	1784	636	331	73	-1	
5	1	1	1	2	1	1784	636	143	71	90.793549	音标
5	1	1	1	2	2	1971	632	26	99	90.793549	|
5	1	1	1	2	3	2047	661	68	48	90.125473	字
4	1	1	1	3	0	324	727	2436	169	-1	
5	1	1	1	3	1	324	728	222	160	68.106232	|
5	1	1	1	3	2	803	727	41	158	68.878250	|
5	1	1	1	3	3	911	723	144	215	42.153278	xno
5	1	1	1	3	4	1090	723	37	215	35.728493	|
5	1	1	1	3	5	1162	723	269	215	9.720490	eae
5	1	1	1	3	6	1448	723	306	215	9.462318	fae]
5	1	1	1	3	7	1825	723	242	215	25.463005	om|
5	1	1	1	3	8	2066	736	122	158	20.647919	旺
5	1	1	1	3	9	2187	723	68	215	56.596123	|
4	1	1	1	4	0	324	887	2436	172	-1	
5	1	1	1	4	1	324	888	220	160	45.891815	|
5	1	1	1	4	2	752	883	288	216	20.180084	[an
5	1	1	1	4	3	1094	883	36	216	33.362068	|
5	1	1	1	4	4	1166	883	306	216	14.579056	tale]
5	1	1	1	4	5	1508	883	108	216	24.404839	tel
5	1	1	1	4	6	1652	883	342	216	0.000000	ae|istor|
5	1	1	1	4	7	2030	883	90	216	28.324768	we
5	1	1	1	4	8	2191	898	559	161	54.273331	|
4	1	1	1	5	0	323	1048	2437	171	-1	
5	1	1	1	5	1	323	1048	221	160	32.971001	|
5	1	1	1	5	2	731	1048	112	160	28.668564	|
5	1	1	1	5	3	946	1044	72	215	28.668564	at
5	1	1	1	5	4	1071	1044	37	215	76.268974	|
5	1	1	1	5	5	1161	1044	144	215	17.749588	wwe
5	1	1	1	5	6	1394	1044	215	215	18.080940	feel
5	1	1	1	5	7	1644	1044	73	215	12.471581	ae
5	1	1	1	5	8	1734	1044	19	215	12.471581	|
5	1	1	1	5	9	1806	1044	108	215	38.167267	oe
5	1	1	1	5	10	1967	1044	162	215	30.084053	|e
4	1	1	1	6	0	322	1208	2437	171	-1	
5	1	1	1	6	1	322	1204	252	219	32.707451	P|
5	1	1	1	6	2	660	1209	110	160	61.315392	要
5	1	1	1	6	3	824	1204	56	219	81.805023	|
5	1	1	1	6	4	920	1204	128	219	41.975967	tin
5	1	1	1	6	5	1102	1204	19	219	67.978897	|
5	1	1	1	6	6	1194	1204	110	219	27.423470	me
5	1	1	1	6	7	1321	1204	19	219	41.494747	|
5	1	1	1	6	8	1413	1204	201	219	14.847260	lef
5	1	1	1	6	9	1650	1204	92	219	24.107063	an]
5	1	1	1	6	10	1814	1204	110	219	36.430969	ur
5	1	1	1	6	11	1960	1204	37	219	40.653969	|
5	1	1	1	6	12	1966	1218	793	161	34.167885	ef
4	1	1	1	7	0	322	1370	2436	171	-1	
5	1	1	1	7	1	322	1366	270	219	22.834328	pf
5	1	1	1	7	2	737	1370	105	161	38.673912	|
5	1	1	1	7	3	1121	1366	238	219	0.000000	mel
5	1	1	1	7	4	1376	1366	238	219	0.000000	elef
5	1	1	1	7	5	1650	1366	110	219	2.246590	al
5	1	1	1	7	6	1796	1378	329	160	32.180412	ce
5	1	1	1	7	7	2190	1380	568	161	32.563812	|
4	1	1	1	8	0	321	1531	2436	172	-1	
5	1	1	1	8	1	321	1527	252	219	30.389618	pf
5	1	1	1	8	2	663	1527	74	219	32.603500	me
5	1	1	1	8	3	837	1527	42	219	87.441566	|
5	1	1	1	8	4	1083	1527	202	219	24.122635	[rem
5	1	1	1	8	5	1357	1527	402	219	11.822853	else)
5	1	1	1	8	6	1795	1527	220	219	48.218285	cei
5	1	1	1	8	7	2178	1541	579	162	27.264641	|
4	1	1	1	9	0	321	1692	2435	171	-1	
5	1	1	1	9	1	321	1692	220	159	63.390827	|
5	1	1	1	9	2	809	1693	34	160	49.360203	|
5	1	1	1	9	3	1083	1688	275	219	0.000000	[imap
5	1	1	1	9	4	1393	1702	56	158	0.000000	e
5	1	1	1	9	5	1466	1688	129	219	8.246826	fae
5	1	1	1	9	6	1685	1702	53	157	36.513077	|
5	1	1	1	9	7	1813	1688	92	219	31.064461	ts
5	1	1	1	9	8	1977	1688	129	219	33.606674	fae
5	1	1	1	9	9	2189	1704	567	159	29.291527	|
